date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:25:00	217367/217367	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/heros/home-15-hot-product-2.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/heros/home-15-hot-product-2.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/hero.html)
19:25:00	273874/273874	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/heros/home-16.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/heros/home-16.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/hero.html)
19:25:03	271694/271694	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/heros/home-17.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/heros/home-17.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/hero.html)
19:25:04	256696/256696	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-01.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-01.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/header.html)
19:25:05	269881/269881	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-02.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-02.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/header.html)
19:25:05	265875/265875	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-03.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-03.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/header.html)
19:25:05	264415/264415	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-04.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-04.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/header.html)
19:25:06	264446/264446	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-05.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-05.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/header.html)
19:25:06	267863/267863	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-06.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-06.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/header.html)
19:25:06	261150/261150	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-07.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-07.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/header.html)
19:25:06	265558/265558	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-08.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-08.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/header.html)
19:25:07	257508/257508	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-09.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-09.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/header.html)
19:25:07	266427/266427	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-10.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-10.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/header.html)
19:25:07	257229/257229	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-11.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-11.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/header.html)
19:25:08	257011/257011	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-12.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-12.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/header.html)
19:25:08	265834/265834	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-13.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-13.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/header.html)
19:25:08	270222/270222	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-14.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-14.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/header.html)
19:25:09	195739/195739	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-15.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-15.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/header.html)
19:25:09	267907/267907	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-16.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-16.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/header.html)
19:25:09	256621/256621	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-17.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/headers/header-17.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/header.html)
19:25:10	220502/220502	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-01.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-01.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer.html)
19:25:10	221335/221335	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-02.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-02.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer.html)
19:25:10	220151/220151	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-03.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-03.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer.html)
19:25:11	218233/218233	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-04.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-04.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer.html)
19:25:11	221293/221293	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-05.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-05.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer.html)
19:25:11	220616/220616	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-06.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-06.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer.html)
19:25:11	216924/216924	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-07.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-07.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer.html)
19:25:12	220267/220267	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-08.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-08.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer.html)
19:25:12	220646/220646	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-09.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-09.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer.html)
19:25:13	220584/220584	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-10.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-10.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer.html)
19:25:14	216738/216738	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-11.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-11.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer.html)
19:25:14	221293/221293	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-12.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-12.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer.html)
19:25:15	214275/214275	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:14%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-13.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/blocks/footer/footer-13.html	(from https://templates.g5plus.net/glowing-bootstrap-5/blocks/footer.html)
19:25:15	684599/684599	---MCZ	200	added ('OK')	text/css	etag:W/%226662716e-a7237%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/css/docs.css	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/assets/css/docs.css	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:15	199778/199778	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/content/typography.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/content/typography.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:15	194316/194316	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/styleguide/colors.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/styleguide/colors.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:16	162621/162621	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/credits.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/usage/credits.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:16	204199/204199	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/content/reboot.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/content/reboot.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:16	170052/170052	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/content/images.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/content/images.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:17	263215/263215	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/content/tables.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/content/tables.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:17	162980/162980	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/content/figures.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/content/figures.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:18	230857/230857	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/styleguide/color-modes.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/styleguide/color-modes.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:18	160881/160881	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/styleguide/fonts.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/styleguide/fonts.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:19	183846/183846	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/styleguide/svg-icons.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/styleguide/svg-icons.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:19	213290/213290	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/styleguide/font-icons.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/styleguide/font-icons.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:20	162643/162643	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/styleguide/misc.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/styleguide/misc.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:20	201871/201871	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/alerts.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/alerts.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:21	208221/208221	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/background.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/background.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:22	174899/174899	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/badges.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/badges.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:23	227367/227367	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/buttons.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/buttons.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:23	271612/271612	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/card.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/card.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:23	229542/229542	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/carousel.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/carousel.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:24	317992/317992	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/dropdowns.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/dropdowns.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:24	198498/198498	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/form-elements.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/form-elements.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:25	167808/167808	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/ratios.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/ratios.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:25	262466/262466	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/modal.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/modal.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:25	165003/165003	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/pagination.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/pagination.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:26	165506/165506	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/shadows.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/shadows.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:26	285244/285244	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/tabs.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/tabs.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:26	205192/205192	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/tooltips-popovers.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/tooltips-popovers.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:27	162435/162435	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/heading.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/heading.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:27	204037/204037	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/posts.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/posts.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:27	198512/198512	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/product.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/product.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:28	178572/178572	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/banner.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/banner.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:28	165142/165142	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/testimonials.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/testimonials.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:28	165801/165801	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/team-member.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/team-member.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:29	161976/161976	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/icon-box.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/icon-box.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:29	172319/172319	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/image-box.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/image-box.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:29	166622/166622	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/instagram.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/instagram.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:30	174406/174406	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/map.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/map.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:30	162483/162483	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/news-letter.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/news-letter.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:30	160763/160763	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/countdown.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/countdown.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:31	166771/166771	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202024%2002:33:15%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/docs/components/client-logo.html	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/docs/components/client-logo.html	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:31	1104/1104	---MCZ	200	added ('OK')	application/javascript	etag:W/%226662716e-450%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/jquery-toc/jquery.toc.min.js	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/jquery-toc/jquery.toc.min.js	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
19:25:31	23539/23539	---MCZ	200	added ('OK')	application/javascript	etag:W/%226662716e-5bf3%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fuse/fuse.js	C:/laragon/www/template/Quan/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fuse/fuse.js	(from https://templates.g5plus.net/glowing-bootstrap-5/docs/usage/getting-started.html)
